,latitude,longitude,discovery_month,fire_size
51692,26.5,-80.4333333,6,9008.6
51693,30.8841667,-82.3758333,5,6960.0
51694,30.666944399999995,-82.3158333,6,3011.0
51695,29.85,-93.4666667,6,5706.0
51696,29.951944399999995,-93.5,6,7000.0
51697,34.35,-106.69,6,3840.0
51698,28.233,-96.8583,6,3980.0
51699,46.01944444,-118.9463889,7,9929.0
51700,36.9674,-104.9773,4,3500.0
51701,36.93819999,-104.5864,6,3850.0
51702,31.56790001,-108.7957,5,11000.0
51703,31.39449999,-108.7957,6,7250.0
51704,30.16667002,-102.9,5,25000.0
51705,30.65000001,-104.1,5,3390.0
51706,33.50659997,-100.7408,6,3250.0
51707,45.01671,-102.37991,8,3500.0
51708,45.01677,-102.62373,8,3600.0
51709,40.42753,-111.93557,7,9000.0
51710,44.80382,-119.73195,7,3500.0
51711,45.06836,-118.95363,8,9230.0
51712,44.92744,-119.44375,8,32352.0
51713,48.20495,-119.88211,8,5785.0
51714,37.4414,-83.0664,11,4070.0
51715,37.6681,-82.8786,11,7500.0
51716,33.7775,-80.4708,4,3684.0
51717,35.585,-84.0183,11,3200.0
51718,36.37,-85.125,12,4646.0
51719,27.1725,-82.2447,4,5932.0
51720,28.2081,-81.7811,2,10119.0
51721,28.2828,-81.1036,2,3900.0
51722,27.5483,-81.1475,4,17000.0
51723,27.6108,-80.7203,1,5500.0
51724,27.0569,-80.9789,3,8500.0
51725,26.2408,-80.7597,2,10500.0
51726,28.1789,-80.7294,2,3200.0
51727,26.3131,-80.515,6,12000.0
51728,26.3989,-80.4061,6,5000.0
51729,25.9061,-80.5272,6,14700.0
51730,26.1967,-80.3539,6,25000.0
51731,29.8606,-83.0944,5,57200.0
51732,38.13555556,-120.3675,9,14280.0
51733,39.875,-111.5666667,7,4378.0
51734,40.00722222,-111.7297222,8,8021.0
51735,37.25111111,-119.5011111,8,4132.0
51736,43.35,-103.6583333,9,10547.0
51737,41.536944,-112.500833,7,40000.0
51738,39.691667,-121.458333,9,8333.0
51739,46.190278,-118.067778,9,4810.0
51740,31.395,-81.4159,5,3482.0
51741,37.31085384,-81.72835661,10,5832.0
51742,37.29929827,-81.77516028,11,4850.0
51743,37.70557508,-81.73068197,10,3186.0
51744,35.83333333,-94.83333333,3,4050.0
51745,40.7,-116.46666670000002,8,7453.0
51746,33.23856085,-99.39482585,7,20263.0
51747,34.78451676,-100.4504743,7,12368.0
51748,44.61861111,-121.4713889,7,23573.0
51749,37.43333333,-107.78305559999998,6,73121.0
51750,37.67166667,-109.72,7,3800.0
51751,38.36972222,-109.10666670000002,7,6000.0
51752,37.56666667,-112.875,6,5283.0
51753,33.49444444,-107.8927778,8,3651.0
51754,35.9525,-105.8355556,5,12995.0
51755,43.06166667,-122.65833329999998,7,4114.0
51756,43.09777778,-122.7366667,7,48079.6
51757,43.09583333,-122.5525,7,10063.4
51758,43.28472222,-122.6836111,8,17600.0
51759,37.95833333,-112.2083333,5,42799.0
51760,37.41,-113.3377778,7,8100.0
51761,40.09805556,-107.2277778,7,5538.0
51762,40.70833333,-106.7813889,8,14403.0
51763,40.81472222,-106.8144444,7,16852.0
51764,40.30833333,-106.6916667,7,4400.0
51765,44.38777778,-121.7722222,7,4358.0
51766,44.31972222,-119.63694440000002,7,16948.0
51767,45.42527778,-116.1338889,8,3359.0
51768,40.94888889,-109.4433333,6,20038.0
51769,32.37416667,-110.61,5,30600.0
51770,31.82222222,-109.1388889,6,5942.0
51771,37.05805556,-118.3686111,7,6400.0
51772,48.92444444,-120.47055559999998,8,7858.0
51773,48.94222222,-120.4422222,8,4286.0
51774,40.28555556,-105.3822222,7,4348.0
51775,38.45611111,-119.5455556,6,23020.0
51776,38.90388889,-117.8041667,7,4450.0
51777,36.12305556,-115.6427778,7,4340.0
51778,34.60916667,-119.3641667,6,21645.0
51779,42.62083333,-108.7908333,8,13433.0
51780,45.13666667,-109.6916667,7,5859.0
51781,45.66138889,-104.1188889,8,69900.0
51782,35.87361111,-118.45805559999998,7,150696.0
51783,33.31666667,-108.5502778,6,13525.0
51784,35.04194444,-112.0625,8,5550.0
51785,42.96,-110.5394444,7,3400.0
51786,40.93777778,-110.8002778,6,14208.0
51787,39.68444444,-107.4947222,6,13493.0
51788,39.99416667,-107.2866667,7,17056.0
51789,39.54333333,-107.42333329999998,6,12209.0
51790,45.45083333,-114.5775,8,4965.0
51791,44.48916667,-118.5083333,7,5692.0
51792,44.28527778,-118.27944440000002,7,24667.0
51793,44.27916667,-118.6836111,7,9133.0
51794,31.485,-110.6019444,4,38179.0
51795,35.8425,-105.6038889,6,5800.0
51796,42.03888889,-123.9116667,7,499945.0
51797,43.93333333,-103.3483333,8,12443.0
51798,35.83583333,-106.75,8,4026.0
51799,42.22888889,-120.5522222,7,5832.2
51800,42.92416667,-121.0366667,7,54800.0
51801,42.99166667,-121.1741667,7,24565.0
51802,42.31222222,-105.41,6,14855.0
51803,42.74888889,-120.6833333,7,33894.0
51804,39.25,-105.1916667,5,4085.0
51805,39.0575,-105.40833329999998,6,137760.0
51806,34.23611111,-117.43194440000002,6,6559.0
51807,34.57138889,-118.3977778,5,5200.0
51808,34.58638889,-118.3252778,9,5124.0
51809,34.23027778,-117.7875,9,37240.0
51810,37.62694444,-106.6675,6,9294.0
51811,32.84166667,-105.6166667,4,16020.0
51812,36.9162,-96.1211,3,8000.0
51813,36.8898,-96.1503,3,3035.0
51814,46.1219,-101.1662,6,10420.7
51815,46.0892,-100.6535,7,3200.0
51816,46.0522,-101.2601,7,15732.2
51817,45.1422,-100.6499,6,14223.8
51818,43.3639,-102.0143,4,3707.5
51819,43.3167,-102.3754,6,4000.0
51820,43.4055,-102.2935,8,6655.6
51821,43.2797,-102.8018,8,7505.0
51822,43.1594,-100.9621,7,3004.0
51823,47.9577,-95.3872,4,7455.0
51824,47.8713,-95.42,5,8480.0
51825,36.6733,-109.0923,6,4033.0
51826,46.3165,-120.6262,7,10367.0
51827,48.7833,-113.3009,7,6300.0
51828,42.95,-109.1326,6,15000.0
51829,33.2837,-105.5147,3,16422.0
51830,34.1084,-110.4859,6,259158.9
51831,34.1362,-110.7029,6,209704.1
51832,39.4583,-109.9543,7,4860.0
51833,63.9496,-146.3857,5,64834.0
51834,61.5159,-160.369,5,4110.0
51835,62.6994,-155.6523,5,189688.0
51836,63.8844,-157.1508,5,74511.0
51837,65.4376,-148.8181,5,115328.0
51838,63.6994,-156.3357,5,59939.0
51839,63.7961,-154.2457,6,30372.0
51840,64.1353,-152.5418,6,128983.1
51841,67.3427,-144.356,6,17933.0
51842,64.2431,-151.4979,6,25734.0
51843,64.6403,-150.4502,6,257549.0
51844,64.4828,-153.0358,6,39862.0
51845,61.2992,-163.66899999999998,6,19322.0
51846,62.36600000000001,-156.5857,6,11401.0
51847,64.0377,-155.7821,6,5275.0
51848,63.4827,-154.7023,6,6761.0
51849,63.1827,-154.3023,7,31322.0
51850,62.3993,-158.8857,7,226833.0
51851,65.1077,-156.1425,7,23033.0
51852,62.0493,-156.519,7,6763.0
51853,62.6661,-154.2689,7,69523.0
51854,62.466,-156.519,7,7866.0
51855,63.9135,-158.6597,7,50811.0
51856,62.8443,-158.351,7,152962.0
51857,64.5678,-150.5174,7,3776.0
51858,65.6555,-159.1618,7,40031.0
51859,66.7562,-151.2493,7,23909.0
51860,62.9084,-160.498,7,3891.0
51861,64.2636,-155.5713,7,74931.0
51862,67.3674,-146.1652,7,25186.0
51863,67.7036,-146.1516,7,6248.0
51864,67.7649,-147.7183,7,8577.0
51865,63.91,-152.8762,8,7870.0
51866,65.5263,-144.5911,8,5255.0
51867,63.5161,-153.9357,8,15176.0
51868,31.7973,-110.5923,2,4471.0
51869,35.5947,-118.5284,6,3416.0
51870,38.6471,-119.5982,7,8600.0
51871,37.091,-121.774939,9,3127.0
51872,40.6359,-120.13124,7,5015.0
51873,37.0722,-103.1994,5,8000.0
51874,38.29781,-105.50257,6,4439.4
51875,40.0983,-108.4351,7,3906.0
51876,42.4963,-113.7481,8,10422.0
51877,44.11727,-116.34768,7,6786.0
51878,43.50849,-116.13733,7,3629.0
51879,42.64396,-115.34786,6,3459.0
51880,42.474070000000005,-115.40507,7,4218.0
51881,42.44847,-115.16487,7,8140.0
51882,43.1668,-114.1342,7,5237.0
51883,45.0225,-105.9695,6,9700.0
51884,38.0,-114.1341,7,8527.0
51885,38.1061,-114.2622,7,4214.0
51886,41.2641,-117.8407,7,10140.0
51887,31.369,-108.6187,6,31000.0
51888,45.2362,-121.0667,7,28500.0
51889,42.7963,-117.4407,7,9517.0
51890,43.4649,-117.0727,7,42543.0
51891,43.254,-117.3413,7,8660.0
51892,43.3943,-117.2002,7,32812.0
51893,39.2083,-109.8557,6,5969.6
51894,39.3055,-109.5837,6,88420.8
51895,39.7694,-110.9057,6,3269.0
51896,46.5118,-120.0064,9,4800.0
51897,44.7105,-105.5056,6,6949.0
51898,44.8678,-105.4678,6,5321.0
51899,42.875,-104.1185,8,5025.0
51900,42.0397,-105.4186,6,18677.0
51901,41.1939,-109.1118,7,13200.0
51902,42.0905,-110.5882,8,3561.0
51903,63.5911,-152.6757,7,117920.0
51904,68.1161,-159.9029,8,13556.0
51905,40.44566,-108.72367,6,4800.0
51906,36.1006,-105.0303,6,8260.0
51907,34.84949,-108.09006,6,15850.0
51908,44.77418,-110.35491,6,9140.0
51909,44.19958,-110.16299,8,3600.0
51910,38.51087,-78.54974,2,4200.0
51911,19.3433,-155.1175,5,3407.0
51912,31.766,-111.483,5,5312.0
51913,30.6491667,-82.20833329999999,3,5816.0
51914,30.668888899999995,-82.29361109999999,5,124110.0
51915,29.8427778,-93.5,7,5414.0
51916,48.166,-97.3167,4,5500.0
51917,41.56,-103.36,7,5000.0
51918,65.09241,-146.1877,5,22251.5
51919,63.696290000000005,-155.4496,5,11881.0
51920,63.6187,-155.8206,5,84015.0
51921,63.87891,-156.3878,5,10857.0
51922,65.14999,-146.7097,6,4476.0
51923,63.67873,-156.1245,6,4000.0
51924,63.27036,-156.1004,7,10000.0
51925,48.90891395,-96.1878912,6,3020.0
51926,47.6461,-112.4879,2,5000.0
51927,45.5575,-109.0741,9,5495.0
51928,45.5717,-104.117,9,4277.0
51929,36.96667001,-103.2967,6,6815.0
51930,36.97833001,-105.0497,6,6275.0
51931,36.60833001,-105.1092,6,92194.0
51932,33.35194001,-108.45,3,37600.0
51933,34.63499999,-105.2356,6,7420.0
51934,34.87333,-101.1711,3,4200.0
51935,44.32508,-118.59746,7,13479.54
51936,45.57592,-121.39195,7,12681.0
51937,43.860490000000006,-98.50568,2,7000.0
51938,26.1186,-80.7094,5,4000.0
51939,26.0222,-80.4494,5,6800.0
51940,27.5608,-80.9303,5,4835.0
51941,42.82277778,-122.7383333,7,27350.8
51942,41.4675,-122.48416670000002,7,3260.0
51943,48.025,-120.3252778,7,43373.5
51944,34.24305556,-117.40805559999998,6,6864.0
51945,33.1025,-116.5736111,7,61690.0
51946,44.335,-103.7433333,6,11589.0
51947,38.07222222,-108.3494444,7,30292.0
51948,34.48111111,-118.5527778,6,23407.0
51949,65.4562,-164.5693,8,21575.0
51950,37.044167,-104.993333,6,33000.0
51951,34.559166999999995,-120.526667,6,7782.0
51952,36.468056,-106.400833,6,4257.0
51953,38.716667,-103.783333,5,10000.0
51954,38.620278000000006,-102.720833,5,15000.0
51955,38.683333000000005,-104.233333,5,6000.0
51956,31.338333,-111.088333,6,16369.0
51957,25.85,-80.56666700000001,8,4200.0
51958,29.164444,-95.210278,8,4028.0
51959,34.428889,-111.310278,8,3470.0
51960,38.55,-104.6,5,5038.0
51961,38.683333000000005,-104.533333,5,6355.0
51962,33.40888888,-117.2188889,2,5763.0
51963,31.714,-110.4305,2,3341.0
51964,34.1079,-109.3074,5,8800.0
51965,37.609167,-103.724722,6,3090.0
51966,37.927292,-96.895187,4,6000.0
51967,37.954235,-96.815735,4,5500.0
51968,37.277252,-100.021294,2,4000.0
51969,37.735783000000005,-96.068352,4,12000.0
51970,38.174076,-96.608528,3,30000.0
51971,38.3753,-93.82081,4,3082.0
51972,34.267778,-117.835556,9,20857.0
51973,64.05028,-151.3789,7,25752.0
51974,47.47138889,-115.18666670000002,8,4000.0
51975,31.5575,-109.0802778,7,4300.0
51976,33.81861111,-108.4183333,7,3570.0
51977,33.30027778,-108.73444440000002,7,5719.0
51978,45.56166667,-115.205,8,9674.0
51979,45.14388889,-115.2602778,8,6080.0
51980,45.37555556,-116.7297222,8,4861.0
51981,45.56638889,-116.5669444,8,10504.0
51982,38.42472222,-119.9611111,8,4102.0
51983,48.46361111,-121.1447222,8,3654.0
51984,47.08611111,-112.6425,8,37405.0
51985,44.55361111,-111.9286111,8,4612.0
51986,48.95305556,-118.4055556,8,5285.0
51987,34.4875,-118.7588889,10,63720.0
51988,43.9725,-122.5794444,7,4964.0
51989,43.58527778,-121.8563889,6,21135.0
51990,46.585,-114.8497222,8,3868.0
51991,46.35638889,-115.0391667,8,3732.0
51992,46.55666667,-114.43,8,12467.0
51993,46.67944444,-114.6602778,8,3509.0
51994,46.56694444,-114.81083329999998,8,3439.0
51995,47.41916667,-113.8319444,8,11300.0
51996,43.61472222,-104.005,7,17568.0
51997,46.0525,-114.8336111,8,11833.0
51998,46.02472222,-115.2925,7,12011.0
51999,33.93361111,-111.1513889,6,12900.0
52000,43.20527778,-110.8055556,7,3599.0
52001,43.95583333,-110.3666667,8,3055.0
52002,44.435,-121.8311111,8,79734.0
52003,44.63638889,-121.7586111,8,11035.0
52004,44.39333333,-121.7902778,7,3590.0
52005,45.41861111,-113.0686111,7,3275.0
52006,43.95861111,-121.2652778,7,3800.0
52007,35.87805556,-105.7986111,6,6529.0
52008,35.13805556,-111.3880556,6,5270.0
52009,44.21472222,-115.2455556,8,5400.0
52010,44.68194444,-115.68416670000002,8,6970.0
52011,46.37083333,-113.9322222,8,8296.0
52012,34.19694444,-117.2761111,10,91281.0
52013,48.64972222,-119.8944444,9,4535.0
52014,46.96472222,-114.65583329999998,8,3008.0
52015,46.85027778,-114.7538889,8,33948.0
52016,47.02527778,-113.8347222,8,25202.0
52017,48.18944444,-113.91055559999998,8,14194.0
52018,33.6775,-109.2583333,6,10644.0
52019,33.61027778,-109.2627778,7,6105.0
52020,48.88361111,-114.5511111,7,50981.0
52021,48.49388889,-114.1658333,7,57273.0
52022,32.43,-110.7716667,6,82440.0
52023,47.52,-113.4925,8,4992.0
52024,47.53138889,-113.2347222,8,3148.0
52025,47.41916667,-113.23805559999998,8,14845.0
52026,47.78111111,-113.3361111,8,11213.0
52027,47.46222222,-113.3866667,8,11772.0
52028,48.01555556,-113.7383333,8,7520.0
52029,44.74833333,-113.7172222,7,13843.0
52030,45.03333333,-113.8333333,8,10567.0
52031,44.69833333,-114.76444440000002,8,25007.0
52032,36.21805556,-118.1313889,8,6721.0
52033,40.45055556,-111.5811111,9,7828.0
52034,40.18305556,-111.4583333,10,5720.0
52035,38.13111111,-119.8863889,7,3090.0
52036,39.76916667,-120.1602778,7,5635.0
52037,41.75305556,-121.3238889,7,9940.0
52038,45.11972222,-110.4244444,8,3200.0
52039,44.88916667,-111.1030556,8,3010.0
52040,48.75305556,-120.1797222,6,81343.0
52041,45.32944444,-114.62416670000002,7,5614.0
52042,40.76777778,-123.3191667,9,3740.0
52043,48.6,-120.6666667,8,21300.0
52044,44.98611111,-107.6513889,8,7400.0
52045,44.89416667,-109.35916670000002,7,6980.0
52046,44.30444444,-109.8822222,8,5425.0
52047,44.13166667,-109.5697222,8,10953.0
52048,32.98555556,-116.7275,10,280059.0
52049,33.25555556,-116.9527778,10,56427.0
52050,33.20138889,-108.48583329999998,6,18585.0
52051,33.10222222,-108.4022222,5,65000.0
52052,33.35083333,-108.46916670000002,6,27600.0
52053,32.97666667,-105.48,5,3439.0
52054,43.81888889,-115.3169444,7,26560.0
52055,39.61666667,-122.8508333,9,6058.0
52056,39.51138889,-122.7847222,9,4696.0
52057,48.72083333,-116.4716667,9,3449.0
52058,36.6354,-96.1319,4,3280.0
52059,36.2609,-96.3078,4,3300.0
52060,43.3464,-101.9815,8,4991.9
52061,48.1225,-95.5294,4,38753.0
52062,47.9727,-95.2789,4,19782.0
52063,46.2832,-116.1176,8,4000.0
52064,47.8524,-118.4294,7,10500.0
52065,48.6355,-112.6495,10,8000.0
52066,45.7291,-107.277,8,3942.0
52067,48.05,-108.784,10,3885.5
52068,48.2303,-105.3878,8,6836.0
52069,45.6314,-107.0153,8,25490.0
52070,45.6247,-106.4711,8,9180.0
52071,35.9884,-105.9839,6,7165.0
52072,36.3775,-105.5406,7,5373.0
52073,33.8498,-110.0645,7,24109.0
52074,59.7826,-154.9188,5,5460.4
52075,63.2163,-142.9522,5,5595.0
52076,64.2663,-145.1857,6,49786.0
52077,65.6671,-148.99200000000002,6,117929.7
52078,64.7942,-152.6922,6,39186.1
52079,67.797,-142.2935,6,3646.0
52080,67.133,-145.9194,6,52916.7
52081,67.4777,-146.2705,7,6941.0
52082,37.4497,-121.4174,7,5018.0
52083,33.4328,-116.7453,7,19575.8
52084,33.3692,-117.3517,10,8592.0
52085,40.6899,-120.006,7,7790.0
52086,40.174369,-124.073169,9,13846.0
52087,39.5628,-108.4283,7,5292.0
52088,44.2674,-112.5228,8,37842.5
52089,43.8246,-112.0778,8,12068.4
52090,42.02404,-115.39345,7,4848.0
52091,42.6619,-112.1783,7,3977.5
52092,43.2691,-114.3062,8,4095.1
52093,47.5994,-107.5123,7,125900.0
52094,46.1006,-106.0978,8,3188.5
52095,45.6,-106.2681,8,13533.0
52096,47.2831,-104.8805,8,3164.0
52097,33.8309,-107.8825,7,3011.0
52098,45.960478,-118.93781,6,3100.0
52099,43.3249,-117.3616,8,3659.0
52100,37.06,-113.7791,6,29933.0
52101,38.1194,-110.7885,5,4406.0
52102,39.71548,-112.44945,7,4186.0
52103,47.5599,-118.5592,7,7209.0
52104,46.3618,-118.9161,8,5200.0
52105,44.0841,-106.7981,7,3338.0
52106,62.6877,-141.5688,7,42745.0
52107,36.337517,-112.365569,6,3611.0
52108,36.32452,-112.26001,7,3482.0
52109,36.31955,-112.20766,9,12000.0
52110,32.2161,-110.5442,6,3597.0
52111,48.79281,-113.90708,7,18702.0
52112,48.51456,-113.84372,8,3997.0
52113,48.49306,-113.80326,8,5900.0
52114,48.40372,-113.66321,8,21000.0
52115,44.45286,-110.22472,8,5000.0
52116,44.50557,-110.18083,8,18762.0
52117,36.71499,-118.69571,7,3471.0
52118,36.361,-118.41916,8,7963.0
52119,38.0606,-119.8664,7,5524.8
52120,19.28729,-155.12935,5,4930.0
52121,67.65,-144.0833,6,25230.0
52122,66.3917,-158.37,6,40731.9
52123,66.85,-147.2681,6,192489.0
52124,29.92,-93.63,8,3492.0
52125,47.552,-107.817,7,3350.0
52126,44.57194444,-111.9136111,8,13558.0
52127,46.66666667,-100.5833333,4,6000.0
52128,45.83333333,-119.8138889,6,4000.0
52129,29.736,-94.06,11,3056.0
52130,29.613000000000003,-94.2792,11,5668.0
52131,29.683000000000003,-94.0667,8,4282.0
52132,46.58333333,-119.96666670000002,7,20000.0
52133,38.05026591,-102.6015995,8,4000.0
52134,46.451208,-116.76168,8,3200.0
52135,48.99573567,-96.20300503,3,15000.0
52136,48.99866747,-96.52370424,4,12680.0
52137,45.12838333,-95.98303741,4,3191.0
52138,45.80680002,-106.1197,8,5774.2002
52139,45.77030002,-109.6747,8,36180.0
52140,33.36000002,-108.14,6,6520.0
52141,45.47893002,-98.27799997,4,4258.0
52142,32.81028001,-99.15556001,8,11015.0
52143,46.87222222,-114.2116667,8,7061.0
52144,33.79444444,-116.8944444,7,4300.0
52145,34.16833333,-117.4813889,10,59788.0
52146,34.18583333,-117.6822222,10,10446.0
52147,47.1075,-113.7066667,8,4490.0
52148,40.12694444,-105.3977778,10,3869.0
52149,32.5667,-116.7675,10,47921.0
52150,37.9165,-110.75026,7,31727.0
52151,41.018889,-104.773889,1,3014.0
52152,37.0,-121.5,8,30170.0
52153,41.782778,-112.566389,8,11200.0
52154,45.608333,-113.833611,7,7275.0
52155,46.083333,-107.166667,7,9998.0
52156,34.716111,-95.5575,4,5200.0
52157,34.773610999999995,-95.277222,4,4080.0
52158,46.6225,-113.826111,8,25680.0
52159,33.617222,-116.983889,10,10331.0
52160,34.433333000000005,-118.675833,10,8650.0
52161,34.384722,-118.6675,10,108204.0
52162,40.29,-123.94,9,11036.0
52163,37.60194444,-121.37,6,6804.0
52164,33.67805555,-116.20805559999998,2,12000.0
52165,41.03882717,-104.7281402,1,6400.0
52166,30.483333,-86.8,5,4900.0
52167,26.183333,-80.56666700000001,5,3600.0
52168,26.23,-80.2,6,3700.0
52169,45.611111,-113.845,7,4515.0
52170,37.93966666,-79.54066666,4,3200.0
52171,38.277924,-96.620514,4,4000.0
52172,33.4267,-107.9103,4,34941.0
52173,33.118333,-107.82,6,5300.0
52174,20.929124800000004,-156.27780149999998,6,4000.0
52175,38.52333333,-120.2116667,10,16823.0
52176,38.78,-120.26,10,7700.0
52177,33.60138889,-105.4333333,5,64488.0
52178,34.42611111,-111.3675,3,4311.0
52179,30.13333333,-84.6,4,26279.0
52180,30.35833333,-82.48333333,3,34660.0
52181,38.55416667,-119.5305556,6,3128.0
52182,39.15444444,-119.8236111,7,8723.0
52183,45.16666667,-106.09166670000002,8,3387.3
52184,37.46583333,-113.8902778,7,10000.0
52185,37.46166667,-113.9102778,7,8000.0
52186,37.54611111,-114.01666670000002,7,4799.0
52187,36.15111111,-118.71666670000002,8,3222.0
52188,34.73666667,-118.6552778,7,17418.0
52189,33.85444444,-109.3386111,6,7905.0
52190,34.08111111,-111.6047222,6,119500.0
52191,33.58638889,-109.2894444,5,16625.0
52192,35.04444444,-111.3572222,6,17218.9
52193,48.085,-120.5197222,7,29700.0
52194,47.93888889,-120.3152778,6,17226.0
52195,40.71833333,-123.5711111,7,4030.0
52196,35.93805556,-111.9438889,8,3052.0
52197,32.73861111,-109.9905556,6,29400.0
52198,34.30305556,-105.7972222,5,5280.0
52199,42.39416667,-120.1363889,8,4232.0
52200,35.19805556,-108.1461111,6,8595.0
52201,33.14194444,-108.2605556,6,3097.0
52202,33.09861111,-108.31166670000002,6,5649.0
52203,39.18972222,-111.6013889,7,4762.0
52204,36.767,-96.2831,2,5500.0
52205,34.9926,-96.6386,2,3300.0
52206,45.0215,-121.4531,7,13539.0
52207,48.149,-119.1684,6,5072.0
52208,65.2782,-145.0594,6,214868.7
52209,65.6291,-145.0733,6,4864.0
52210,65.7467,-152.2315,6,419884.0
52211,65.2663,-146.8858,6,537627.0
52212,65.9997,-144.3692,6,30294.0
52213,65.983,-145.0525,6,243254.0
52214,63.9818,-146.5445,6,10378.0
52215,65.5169,-143.1724,6,243900.0
52216,64.898,-141.984,6,103092.0
52217,65.193,-141.524,6,66832.0
52218,67.2071,-146.3702,6,403993.0
52219,66.9597,-145.346,6,344833.0
52220,65.914,-149.4879,6,97615.0
52221,64.5664,-141.3473,6,11728.0
52222,64.0163,-142.0023,6,320155.0
52223,63.083,-141.3355,6,125643.0
52224,65.5861,-141.3596,6,26610.0
52225,65.6439,-141.5246,6,65990.0
52226,63.8163,-143.819,6,463994.0
52227,66.2664,-142.7526,6,3879.0
52228,63.4497,-142.6689,6,284595.0
52229,64.0663,-141.6856,6,89279.0
52230,64.3997,-141.3856,6,40599.0
52231,65.3494,-143.2477,6,14904.0
52232,66.2164,-142.2859,6,48307.0
52233,64.5397,-141.7023,6,15591.0
52234,64.4677,-157.1933,6,265919.9
52235,63.9163,-142.7189,6,19667.0
52236,67.4497,-143.486,6,63057.0
52237,64.8047,-141.0084,6,7413.2
52238,64.2997,-141.719,7,48232.0
52239,64.4163,-142.469,7,15563.0
52240,66.2247,-141.297,7,24120.0
52241,65.8235,-145.405,7,37363.0
52242,65.7699,-145.2705,7,52056.0
52243,68.4284,-141.1593,7,19815.0
52244,66.9112,-151.5027,7,135627.0
52245,66.3029,-149.8843,7,483280.0
52246,66.5245,-151.4143,7,108577.0
52247,66.346,-146.2395,7,87413.0
52248,62.7993,-158.7524,7,98418.4
52249,65.8757,-149.459,7,7022.0
52250,65.71300000000001,-144.3547,7,201894.0
52251,65.5355,-144.0063,7,8304.0
52252,64.9276,-163.0446,7,6352.2
52253,65.1259,-163.3476,7,8656.3
52254,64.166,-159.2191,7,8715.7
52255,65.2413,-157.2548,7,22193.0
52256,65.1246,-148.6577,7,16025.0
52257,64.5329,-148.4691,7,6993.0
52258,65.1268,-148.8833,7,3442.0
52259,65.5001,-149.0867,7,33952.0
52260,65.5662,-148.5858,7,6271.0
52261,66.1314,-152.9496,7,12377.0
52262,66.6414,-154.5565,7,17397.0
52263,63.8626,-159.5775,7,4066.0
52264,66.3521,-145.3145,7,29680.0
52265,64.5079,-147.7374,8,6937.0
52266,65.4698,-149.3161,8,6947.0
52267,63.7828,-152.5357,8,21719.0
52268,66.7329,-148.836,8,163239.0
52269,65.0162,-149.2524,8,9951.8
52270,67.2166,-143.6383,8,4061.0
52271,39.0488,-120.4002,8,5000.0
52272,33.75,-117.4175,5,16460.0
52273,33.2333,-116.7,7,8500.0
52274,33.6014,-116.9178,7,3667.0
52275,39.9508,-108.189,6,7815.0
52276,38.408,-108.6087,7,4187.0
52277,45.208,-106.55,5,3040.0
52278,39.9499,-115.5009,7,5163.0
52279,36.5875,-114.14,6,8404.0
52280,37.3086,-113.6152,6,3380.0
52281,37.3278,-113.9425,6,18235.0
52282,37.3233,-113.8391,6,6527.0
52283,39.43,-110.0824,8,3415.0
52284,47.8179,-119.9759,7,4205.0
52285,67.766,-162.3196,5,11231.3
52286,40.4738,-121.3808,7,3413.0
52287,40.681,-122.6409,8,12535.0
52288,37.6569,-119.5702,7,5633.0
52289,25.531279,-80.748395,7,3007.0
52290,60.1,-150.5833,8,8600.0
52291,26.42543,-80.40926,7,4000.0
52292,29.9531,-93.4589,8,6018.0
52293,29.63277778,-94.22861111,9,5150.0
52294,65.19999999,-148.1833,7,3325.0
52295,64.53332998,-144.5167,7,5750.0
52296,64.33333999,-145.1667,6,175815.0
52297,64.91665998,-146.1667,7,30408.0
52298,63.31667002,-155.4167,7,5825.7002
52299,64.13333,-143.8333,8,6035.0
52300,25.92249998,-80.45222002,4,3400.0
52301,26.33388998,-80.77723002,4,8000.0
52302,26.13943998,-80.61027999,5,6000.0
52303,26.28389001,-80.56389001,6,3900.0
52304,26.26944001,-80.53110998,6,7600.0
52305,25.74917002,-80.47305001,7,20200.0
52306,25.84805997,-80.42694002,7,3800.0
52307,45.20893453,-96.19824457,4,7330.5
52308,35.22305997,-101.5586,2,3500.0
52309,46.775165,-120.835134,8,4000.0
52310,40.67166667,-105.23,3,8908.0
52311,33.90416667,-116.7069444,7,3833.0
52312,46.47861111,-103.5425,9,3740.0
52313,40.70333333,-122.2472222,8,10484.0
52314,33.46666667,-117.0677778,5,8945.0
52315,34.50777778,-120.2269444,6,7440.0
52316,40.83416667,-121.1172222,7,3422.0
52317,34.4325,-118.2,7,11966.0
52318,34.335,-118.51583329999998,7,6061.0
52319,47.56083333,-120.5686111,8,16424.0
52320,32.9906,-112.8138,3,5243.0
52321,42.9526,-123.1287,8,4705.0
52322,36.31194444,-116.945,6,5000.0
52323,37.93694444,-120.7330556,8,3443.0
52324,38.91611111,-122.2738889,10,39138.0
52325,42.83085162,-106.33064109999998,6,5020.0
52326,38.770833,-122.725,9,12525.0
52327,29.796389,-82.127778,6,4170.0
52328,33.72333333,-111.275,6,16100.0
52329,33.61333333,-108.5588889,5,11936.0
52330,38.16972222,-105.0380556,7,11357.0
52331,44.19361111,-103.3938889,7,3959.0
52332,44.37194444,-104.1741667,7,3025.0
52333,45.24861111,-114.7227778,8,4004.0
